303.0000	64815	63791	62767	61743	60719	59695	58671	57647	56623	55599	54575	53551	52527	51503	50479	49455	48431	47407	46383	45359	44335	43311	42287	41263	40239	39215	38191	37167	36143	35119	34095	33071	32047	31023	29999	28975	27951	26927	25903	24879	23855	22831	21807	20783	19759	18735	17711	16687	15663	14639	13615	12591	11567	10543	9519	8495	7471	6447	5423	4399	3375	2351	1327	303	64815	63791	62767	61743	60719	59695	58671	57647	56623	55599	54575	53551	52527	51503	50479	49455	48431	47407	46383	45359	44335	43311	42287	41263	40239	39215	38191	37167	36143	35119	34095	33071	32047	31023	29999	28975	27951	26927	25903	24879	23855	22831	21807	20783	19759	18735	17711	16687	15663	14639	13615	12591	11567	10543	9519	8495	7471	6447	5423	4399	3375	2351	1327	303	64815	63791	62767	61743	60719	59695	58671	57647	56623	55599	54575	53551	52527	51503	50479	49455	48431	47407	46383	45359	44335	43311	42287	41263	40239	39215	38191	37167	36143	35119	34095	33071	32047	31023	29999	28975	27951	26927	25903	24879	23855	22831	21807	20783	19759	18735	17711	16687	15663	14639	13615	12591	11567	10543	9519	8495	7471	6447	5423	4399	3375	2351	1327	303	64815	63791	62767	61743	60719	59695	58671	57647	56623	55599	54575	53551	52527	51503	50479	49455	48431	47407	46383	45359	44335	43311	42287	41263	40239	39215	38191	37167	36143	35119	34095	33071	32047	31023	29999	28975	27951	26927	25903	24879	23855	22831	21807	20783	19759	18735	17711	16687	15663	14639	13615	12591	11567	10543	9519	8495	7471	6447	5423	4399	3375	2351	1327	303
304.0000	64816	63792	62768	61744	60720	59696	58672	57648	56624	55600	54576	53552	52528	51504	50480	49456	48432	47408	46384	45360	44336	43312	42288	41264	40240	39216	38192	37168	36144	35120	34096	33072	32048	31024	30000	28976	27952	26928	25904	24880	23856	22832	21808	20784	19760	18736	17712	16688	15664	14640	13616	12592	11568	10544	9520	8496	7472	6448	5424	4400	3376	2352	1328	304	64816	63792	62768	61744	60720	59696	58672	57648	56624	55600	54576	53552	52528	51504	50480	49456	48432	47408	46384	45360	44336	43312	42288	41264	40240	39216	38192	37168	36144	35120	34096	33072	32048	31024	30000	28976	27952	26928	25904	24880	23856	22832	21808	20784	19760	18736	17712	16688	15664	14640	13616	12592	11568	10544	9520	8496	7472	6448	5424	4400	3376	2352	1328	304	64816	63792	62768	61744	60720	59696	58672	57648	56624	55600	54576	53552	52528	51504	50480	49456	48432	47408	46384	45360	44336	43312	42288	41264	40240	39216	38192	37168	36144	35120	34096	33072	32048	31024	30000	28976	27952	26928	25904	24880	23856	22832	21808	20784	19760	18736	17712	16688	15664	14640	13616	12592	11568	10544	9520	8496	7472	6448	5424	4400	3376	2352	1328	304	64816	63792	62768	61744	60720	59696	58672	57648	56624	55600	54576	53552	52528	51504	50480	49456	48432	47408	46384	45360	44336	43312	42288	41264	40240	39216	38192	37168	36144	35120	34096	33072	32048	31024	30000	28976	27952	26928	25904	24880	23856	22832	21808	20784	19760	18736	17712	16688	15664	14640	13616	12592	11568	10544	9520	8496	7472	6448	5424	4400	3376	2352	1328	304
305.0000	64817	63793	62769	61745	60721	59697	58673	57649	56625	55601	54577	53553	52529	51505	50481	49457	48433	47409	46385	45361	44337	43313	42289	41265	40241	39217	38193	37169	36145	35121	34097	33073	32049	31025	30001	28977	27953	26929	25905	24881	23857	22833	21809	20785	19761	18737	17713	16689	15665	14641	13617	12593	11569	10545	9521	8497	7473	6449	5425	4401	3377	2353	1329	305	64817	63793	62769	61745	60721	59697	58673	57649	56625	55601	54577	53553	52529	51505	50481	49457	48433	47409	46385	45361	44337	43313	42289	41265	40241	39217	38193	37169	36145	35121	34097	33073	32049	31025	30001	28977	27953	26929	25905	24881	23857	22833	21809	20785	19761	18737	17713	16689	15665	14641	13617	12593	11569	10545	9521	8497	7473	6449	5425	4401	3377	2353	1329	305	64817	63793	62769	61745	60721	59697	58673	57649	56625	55601	54577	53553	52529	51505	50481	49457	48433	47409	46385	45361	44337	43313	42289	41265	40241	39217	38193	37169	36145	35121	34097	33073	32049	31025	30001	28977	27953	26929	25905	24881	23857	22833	21809	20785	19761	18737	17713	16689	15665	14641	13617	12593	11569	10545	9521	8497	7473	6449	5425	4401	3377	2353	1329	305	64817	63793	62769	61745	60721	59697	58673	57649	56625	55601	54577	53553	52529	51505	50481	49457	48433	47409	46385	45361	44337	43313	42289	41265	40241	39217	38193	37169	36145	35121	34097	33073	32049	31025	30001	28977	27953	26929	25905	24881	23857	22833	21809	20785	19761	18737	17713	16689	15665	14641	13617	12593	11569	10545	9521	8497	7473	6449	5425	4401	3377	2353	1329	305
306.0000	64818	63794	62770	61746	60722	59698	58674	57650	56626	55602	54578	53554	52530	51506	50482	49458	48434	47410	46386	45362	44338	43314	42290	41266	40242	39218	38194	37170	36146	35122	34098	33074	32050	31026	30002	28978	27954	26930	25906	24882	23858	22834	21810	20786	19762	18738	17714	16690	15666	14642	13618	12594	11570	10546	9522	8498	7474	6450	5426	4402	3378	2354	1330	306	64818	63794	62770	61746	60722	59698	58674	57650	56626	55602	54578	53554	52530	51506	50482	49458	48434	47410	46386	45362	44338	43314	42290	41266	40242	39218	38194	37170	36146	35122	34098	33074	32050	31026	30002	28978	27954	26930	25906	24882	23858	22834	21810	20786	19762	18738	17714	16690	15666	14642	13618	12594	11570	10546	9522	8498	7474	6450	5426	4402	3378	2354	1330	306	64818	63794	62770	61746	60722	59698	58674	57650	56626	55602	54578	53554	52530	51506	50482	49458	48434	47410	46386	45362	44338	43314	42290	41266	40242	39218	38194	37170	36146	35122	34098	33074	32050	31026	30002	28978	27954	26930	25906	24882	23858	22834	21810	20786	19762	18738	17714	16690	15666	14642	13618	12594	11570	10546	9522	8498	7474	6450	5426	4402	3378	2354	1330	306	64818	63794	62770	61746	60722	59698	58674	57650	56626	55602	54578	53554	52530	51506	50482	49458	48434	47410	46386	45362	44338	43314	42290	41266	40242	39218	38194	37170	36146	35122	34098	33074	32050	31026	30002	28978	27954	26930	25906	24882	23858	22834	21810	20786	19762	18738	17714	16690	15666	14642	13618	12594	11570	10546	9522	8498	7474	6450	5426	4402	3378	2354	1330	306
307.0000	64819	63795	62771	61747	60723	59699	58675	57651	56627	55603	54579	53555	52531	51507	50483	49459	48435	47411	46387	45363	44339	43315	42291	41267	40243	39219	38195	37171	36147	35123	34099	33075	32051	31027	30003	28979	27955	26931	25907	24883	23859	22835	21811	20787	19763	18739	17715	16691	15667	14643	13619	12595	11571	10547	9523	8499	7475	6451	5427	4403	3379	2355	1331	307	64819	63795	62771	61747	60723	59699	58675	57651	56627	55603	54579	53555	52531	51507	50483	49459	48435	47411	46387	45363	44339	43315	42291	41267	40243	39219	38195	37171	36147	35123	34099	33075	32051	31027	30003	28979	27955	26931	25907	24883	23859	22835	21811	20787	19763	18739	17715	16691	15667	14643	13619	12595	11571	10547	9523	8499	7475	6451	5427	4403	3379	2355	1331	307	64819	63795	62771	61747	60723	59699	58675	57651	56627	55603	54579	53555	52531	51507	50483	49459	48435	47411	46387	45363	44339	43315	42291	41267	40243	39219	38195	37171	36147	35123	34099	33075	32051	31027	30003	28979	27955	26931	25907	24883	23859	22835	21811	20787	19763	18739	17715	16691	15667	14643	13619	12595	11571	10547	9523	8499	7475	6451	5427	4403	3379	2355	1331	307	64819	63795	62771	61747	60723	59699	58675	57651	56627	55603	54579	53555	52531	51507	50483	49459	48435	47411	46387	45363	44339	43315	42291	41267	40243	39219	38195	37171	36147	35123	34099	33075	32051	31027	30003	28979	27955	26931	25907	24883	23859	22835	21811	20787	19763	18739	17715	16691	15667	14643	13619	12595	11571	10547	9523	8499	7475	6451	5427	4403	3379	2355	1331	307
308.0000	64820	63796	62772	61748	60724	59700	58676	57652	56628	55604	54580	53556	52532	51508	50484	49460	48436	47412	46388	45364	44340	43316	42292	41268	40244	39220	38196	37172	36148	35124	34100	33076	32052	31028	30004	28980	27956	26932	25908	24884	23860	22836	21812	20788	19764	18740	17716	16692	15668	14644	13620	12596	11572	10548	9524	8500	7476	6452	5428	4404	3380	2356	1332	308	64820	63796	62772	61748	60724	59700	58676	57652	56628	55604	54580	53556	52532	51508	50484	49460	48436	47412	46388	45364	44340	43316	42292	41268	40244	39220	38196	37172	36148	35124	34100	33076	32052	31028	30004	28980	27956	26932	25908	24884	23860	22836	21812	20788	19764	18740	17716	16692	15668	14644	13620	12596	11572	10548	9524	8500	7476	6452	5428	4404	3380	2356	1332	308	64820	63796	62772	61748	60724	59700	58676	57652	56628	55604	54580	53556	52532	51508	50484	49460	48436	47412	46388	45364	44340	43316	42292	41268	40244	39220	38196	37172	36148	35124	34100	33076	32052	31028	30004	28980	27956	26932	25908	24884	23860	22836	21812	20788	19764	18740	17716	16692	15668	14644	13620	12596	11572	10548	9524	8500	7476	6452	5428	4404	3380	2356	1332	308	64820	63796	62772	61748	60724	59700	58676	57652	56628	55604	54580	53556	52532	51508	50484	49460	48436	47412	46388	45364	44340	43316	42292	41268	40244	39220	38196	37172	36148	35124	34100	33076	32052	31028	30004	28980	27956	26932	25908	24884	23860	22836	21812	20788	19764	18740	17716	16692	15668	14644	13620	12596	11572	10548	9524	8500	7476	6452	5428	4404	3380	2356	1332	308
309.0000	64821	63797	62773	61749	60725	59701	58677	57653	56629	55605	54581	53557	52533	51509	50485	49461	48437	47413	46389	45365	44341	43317	42293	41269	40245	39221	38197	37173	36149	35125	34101	33077	32053	31029	30005	28981	27957	26933	25909	24885	23861	22837	21813	20789	19765	18741	17717	16693	15669	14645	13621	12597	11573	10549	9525	8501	7477	6453	5429	4405	3381	2357	1333	309	64821	63797	62773	61749	60725	59701	58677	57653	56629	55605	54581	53557	52533	51509	50485	49461	48437	47413	46389	45365	44341	43317	42293	41269	40245	39221	38197	37173	36149	35125	34101	33077	32053	31029	30005	28981	27957	26933	25909	24885	23861	22837	21813	20789	19765	18741	17717	16693	15669	14645	13621	12597	11573	10549	9525	8501	7477	6453	5429	4405	3381	2357	1333	309	64821	63797	62773	61749	60725	59701	58677	57653	56629	55605	54581	53557	52533	51509	50485	49461	48437	47413	46389	45365	44341	43317	42293	41269	40245	39221	38197	37173	36149	35125	34101	33077	32053	31029	30005	28981	27957	26933	25909	24885	23861	22837	21813	20789	19765	18741	17717	16693	15669	14645	13621	12597	11573	10549	9525	8501	7477	6453	5429	4405	3381	2357	1333	309	64821	63797	62773	61749	60725	59701	58677	57653	56629	55605	54581	53557	52533	51509	50485	49461	48437	47413	46389	45365	44341	43317	42293	41269	40245	39221	38197	37173	36149	35125	34101	33077	32053	31029	30005	28981	27957	26933	25909	24885	23861	22837	21813	20789	19765	18741	17717	16693	15669	14645	13621	12597	11573	10549	9525	8501	7477	6453	5429	4405	3381	2357	1333	309
310.0000	64822	63798	62774	61750	60726	59702	58678	57654	56630	55606	54582	53558	52534	51510	50486	49462	48438	47414	46390	45366	44342	43318	42294	41270	40246	39222	38198	37174	36150	35126	34102	33078	32054	31030	30006	28982	27958	26934	25910	24886	23862	22838	21814	20790	19766	18742	17718	16694	15670	14646	13622	12598	11574	10550	9526	8502	7478	6454	5430	4406	3382	2358	1334	310	64822	63798	62774	61750	60726	59702	58678	57654	56630	55606	54582	53558	52534	51510	50486	49462	48438	47414	46390	45366	44342	43318	42294	41270	40246	39222	38198	37174	36150	35126	34102	33078	32054	31030	30006	28982	27958	26934	25910	24886	23862	22838	21814	20790	19766	18742	17718	16694	15670	14646	13622	12598	11574	10550	9526	8502	7478	6454	5430	4406	3382	2358	1334	310	64822	63798	62774	61750	60726	59702	58678	57654	56630	55606	54582	53558	52534	51510	50486	49462	48438	47414	46390	45366	44342	43318	42294	41270	40246	39222	38198	37174	36150	35126	34102	33078	32054	31030	30006	28982	27958	26934	25910	24886	23862	22838	21814	20790	19766	18742	17718	16694	15670	14646	13622	12598	11574	10550	9526	8502	7478	6454	5430	4406	3382	2358	1334	310	64822	63798	62774	61750	60726	59702	58678	57654	56630	55606	54582	53558	52534	51510	50486	49462	48438	47414	46390	45366	44342	43318	42294	41270	40246	39222	38198	37174	36150	35126	34102	33078	32054	31030	30006	28982	27958	26934	25910	24886	23862	22838	21814	20790	19766	18742	17718	16694	15670	14646	13622	12598	11574	10550	9526	8502	7478	6454	5430	4406	3382	2358	1334	310
311.0000	64823	63799	62775	61751	60727	59703	58679	57655	56631	55607	54583	53559	52535	51511	50487	49463	48439	47415	46391	45367	44343	43319	42295	41271	40247	39223	38199	37175	36151	35127	34103	33079	32055	31031	30007	28983	27959	26935	25911	24887	23863	22839	21815	20791	19767	18743	17719	16695	15671	14647	13623	12599	11575	10551	9527	8503	7479	6455	5431	4407	3383	2359	1335	311	64823	63799	62775	61751	60727	59703	58679	57655	56631	55607	54583	53559	52535	51511	50487	49463	48439	47415	46391	45367	44343	43319	42295	41271	40247	39223	38199	37175	36151	35127	34103	33079	32055	31031	30007	28983	27959	26935	25911	24887	23863	22839	21815	20791	19767	18743	17719	16695	15671	14647	13623	12599	11575	10551	9527	8503	7479	6455	5431	4407	3383	2359	1335	311	64823	63799	62775	61751	60727	59703	58679	57655	56631	55607	54583	53559	52535	51511	50487	49463	48439	47415	46391	45367	44343	43319	42295	41271	40247	39223	38199	37175	36151	35127	34103	33079	32055	31031	30007	28983	27959	26935	25911	24887	23863	22839	21815	20791	19767	18743	17719	16695	15671	14647	13623	12599	11575	10551	9527	8503	7479	6455	5431	4407	3383	2359	1335	311	64823	63799	62775	61751	60727	59703	58679	57655	56631	55607	54583	53559	52535	51511	50487	49463	48439	47415	46391	45367	44343	43319	42295	41271	40247	39223	38199	37175	36151	35127	34103	33079	32055	31031	30007	28983	27959	26935	25911	24887	23863	22839	21815	20791	19767	18743	17719	16695	15671	14647	13623	12599	11575	10551	9527	8503	7479	6455	5431	4407	3383	2359	1335	311
312.0000	64824	63800	62776	61752	60728	59704	58680	57656	56632	55608	54584	53560	52536	51512	50488	49464	48440	47416	46392	45368	44344	43320	42296	41272	40248	39224	38200	37176	36152	35128	34104	33080	32056	31032	30008	28984	27960	26936	25912	24888	23864	22840	21816	20792	19768	18744	17720	16696	15672	14648	13624	12600	11576	10552	9528	8504	7480	6456	5432	4408	3384	2360	1336	312	64824	63800	62776	61752	60728	59704	58680	57656	56632	55608	54584	53560	52536	51512	50488	49464	48440	47416	46392	45368	44344	43320	42296	41272	40248	39224	38200	37176	36152	35128	34104	33080	32056	31032	30008	28984	27960	26936	25912	24888	23864	22840	21816	20792	19768	18744	17720	16696	15672	14648	13624	12600	11576	10552	9528	8504	7480	6456	5432	4408	3384	2360	1336	312	64824	63800	62776	61752	60728	59704	58680	57656	56632	55608	54584	53560	52536	51512	50488	49464	48440	47416	46392	45368	44344	43320	42296	41272	40248	39224	38200	37176	36152	35128	34104	33080	32056	31032	30008	28984	27960	26936	25912	24888	23864	22840	21816	20792	19768	18744	17720	16696	15672	14648	13624	12600	11576	10552	9528	8504	7480	6456	5432	4408	3384	2360	1336	312	64824	63800	62776	61752	60728	59704	58680	57656	56632	55608	54584	53560	52536	51512	50488	49464	48440	47416	46392	45368	44344	43320	42296	41272	40248	39224	38200	37176	36152	35128	34104	33080	32056	31032	30008	28984	27960	26936	25912	24888	23864	22840	21816	20792	19768	18744	17720	16696	15672	14648	13624	12600	11576	10552	9528	8504	7480	6456	5432	4408	3384	2360	1336	312
313.0000	64825	63801	62777	61753	60729	59705	58681	57657	56633	55609	54585	53561	52537	51513	50489	49465	48441	47417	46393	45369	44345	43321	42297	41273	40249	39225	38201	37177	36153	35129	34105	33081	32057	31033	30009	28985	27961	26937	25913	24889	23865	22841	21817	20793	19769	18745	17721	16697	15673	14649	13625	12601	11577	10553	9529	8505	7481	6457	5433	4409	3385	2361	1337	313	64825	63801	62777	61753	60729	59705	58681	57657	56633	55609	54585	53561	52537	51513	50489	49465	48441	47417	46393	45369	44345	43321	42297	41273	40249	39225	38201	37177	36153	35129	34105	33081	32057	31033	30009	28985	27961	26937	25913	24889	23865	22841	21817	20793	19769	18745	17721	16697	15673	14649	13625	12601	11577	10553	9529	8505	7481	6457	5433	4409	3385	2361	1337	313	64825	63801	62777	61753	60729	59705	58681	57657	56633	55609	54585	53561	52537	51513	50489	49465	48441	47417	46393	45369	44345	43321	42297	41273	40249	39225	38201	37177	36153	35129	34105	33081	32057	31033	30009	28985	27961	26937	25913	24889	23865	22841	21817	20793	19769	18745	17721	16697	15673	14649	13625	12601	11577	10553	9529	8505	7481	6457	5433	4409	3385	2361	1337	313	64825	63801	62777	61753	60729	59705	58681	57657	56633	55609	54585	53561	52537	51513	50489	49465	48441	47417	46393	45369	44345	43321	42297	41273	40249	39225	38201	37177	36153	35129	34105	33081	32057	31033	30009	28985	27961	26937	25913	24889	23865	22841	21817	20793	19769	18745	17721	16697	15673	14649	13625	12601	11577	10553	9529	8505	7481	6457	5433	4409	3385	2361	1337	313
314.0000	64826	63802	62778	61754	60730	59706	58682	57658	56634	55610	54586	53562	52538	51514	50490	49466	48442	47418	46394	45370	44346	43322	42298	41274	40250	39226	38202	37178	36154	35130	34106	33082	32058	31034	30010	28986	27962	26938	25914	24890	23866	22842	21818	20794	19770	18746	17722	16698	15674	14650	13626	12602	11578	10554	9530	8506	7482	6458	5434	4410	3386	2362	1338	314	64826	63802	62778	61754	60730	59706	58682	57658	56634	55610	54586	53562	52538	51514	50490	49466	48442	47418	46394	45370	44346	43322	42298	41274	40250	39226	38202	37178	36154	35130	34106	33082	32058	31034	30010	28986	27962	26938	25914	24890	23866	22842	21818	20794	19770	18746	17722	16698	15674	14650	13626	12602	11578	10554	9530	8506	7482	6458	5434	4410	3386	2362	1338	314	64826	63802	62778	61754	60730	59706	58682	57658	56634	55610	54586	53562	52538	51514	50490	49466	48442	47418	46394	45370	44346	43322	42298	41274	40250	39226	38202	37178	36154	35130	34106	33082	32058	31034	30010	28986	27962	26938	25914	24890	23866	22842	21818	20794	19770	18746	17722	16698	15674	14650	13626	12602	11578	10554	9530	8506	7482	6458	5434	4410	3386	2362	1338	314	64826	63802	62778	61754	60730	59706	58682	57658	56634	55610	54586	53562	52538	51514	50490	49466	48442	47418	46394	45370	44346	43322	42298	41274	40250	39226	38202	37178	36154	35130	34106	33082	32058	31034	30010	28986	27962	26938	25914	24890	23866	22842	21818	20794	19770	18746	17722	16698	15674	14650	13626	12602	11578	10554	9530	8506	7482	6458	5434	4410	3386	2362	1338	314
315.0000	64827	63803	62779	61755	60731	59707	58683	57659	56635	55611	54587	53563	52539	51515	50491	49467	48443	47419	46395	45371	44347	43323	42299	41275	40251	39227	38203	37179	36155	35131	34107	33083	32059	31035	30011	28987	27963	26939	25915	24891	23867	22843	21819	20795	19771	18747	17723	16699	15675	14651	13627	12603	11579	10555	9531	8507	7483	6459	5435	4411	3387	2363	1339	315	64827	63803	62779	61755	60731	59707	58683	57659	56635	55611	54587	53563	52539	51515	50491	49467	48443	47419	46395	45371	44347	43323	42299	41275	40251	39227	38203	37179	36155	35131	34107	33083	32059	31035	30011	28987	27963	26939	25915	24891	23867	22843	21819	20795	19771	18747	17723	16699	15675	14651	13627	12603	11579	10555	9531	8507	7483	6459	5435	4411	3387	2363	1339	315	64827	63803	62779	61755	60731	59707	58683	57659	56635	55611	54587	53563	52539	51515	50491	49467	48443	47419	46395	45371	44347	43323	42299	41275	40251	39227	38203	37179	36155	35131	34107	33083	32059	31035	30011	28987	27963	26939	25915	24891	23867	22843	21819	20795	19771	18747	17723	16699	15675	14651	13627	12603	11579	10555	9531	8507	7483	6459	5435	4411	3387	2363	1339	315	64827	63803	62779	61755	60731	59707	58683	57659	56635	55611	54587	53563	52539	51515	50491	49467	48443	47419	46395	45371	44347	43323	42299	41275	40251	39227	38203	37179	36155	35131	34107	33083	32059	31035	30011	28987	27963	26939	25915	24891	23867	22843	21819	20795	19771	18747	17723	16699	15675	14651	13627	12603	11579	10555	9531	8507	7483	6459	5435	4411	3387	2363	1339	315
316.0000	64828	63804	62780	61756	60732	59708	58684	57660	56636	55612	54588	53564	52540	51516	50492	49468	48444	47420	46396	45372	44348	43324	42300	41276	40252	39228	38204	37180	36156	35132	34108	33084	32060	31036	30012	28988	27964	26940	25916	24892	23868	22844	21820	20796	19772	18748	17724	16700	15676	14652	13628	12604	11580	10556	9532	8508	7484	6460	5436	4412	3388	2364	1340	316	64828	63804	62780	61756	60732	59708	58684	57660	56636	55612	54588	53564	52540	51516	50492	49468	48444	47420	46396	45372	44348	43324	42300	41276	40252	39228	38204	37180	36156	35132	34108	33084	32060	31036	30012	28988	27964	26940	25916	24892	23868	22844	21820	20796	19772	18748	17724	16700	15676	14652	13628	12604	11580	10556	9532	8508	7484	6460	5436	4412	3388	2364	1340	316	64828	63804	62780	61756	60732	59708	58684	57660	56636	55612	54588	53564	52540	51516	50492	49468	48444	47420	46396	45372	44348	43324	42300	41276	40252	39228	38204	37180	36156	35132	34108	33084	32060	31036	30012	28988	27964	26940	25916	24892	23868	22844	21820	20796	19772	18748	17724	16700	15676	14652	13628	12604	11580	10556	9532	8508	7484	6460	5436	4412	3388	2364	1340	316	64828	63804	62780	61756	60732	59708	58684	57660	56636	55612	54588	53564	52540	51516	50492	49468	48444	47420	46396	45372	44348	43324	42300	41276	40252	39228	38204	37180	36156	35132	34108	33084	32060	31036	30012	28988	27964	26940	25916	24892	23868	22844	21820	20796	19772	18748	17724	16700	15676	14652	13628	12604	11580	10556	9532	8508	7484	6460	5436	4412	3388	2364	1340	316
317.0000	64829	63805	62781	61757	60733	59709	58685	57661	56637	55613	54589	53565	52541	51517	50493	49469	48445	47421	46397	45373	44349	43325	42301	41277	40253	39229	38205	37181	36157	35133	34109	33085	32061	31037	30013	28989	27965	26941	25917	24893	23869	22845	21821	20797	19773	18749	17725	16701	15677	14653	13629	12605	11581	10557	9533	8509	7485	6461	5437	4413	3389	2365	1341	317	64829	63805	62781	61757	60733	59709	58685	57661	56637	55613	54589	53565	52541	51517	50493	49469	48445	47421	46397	45373	44349	43325	42301	41277	40253	39229	38205	37181	36157	35133	34109	33085	32061	31037	30013	28989	27965	26941	25917	24893	23869	22845	21821	20797	19773	18749	17725	16701	15677	14653	13629	12605	11581	10557	9533	8509	7485	6461	5437	4413	3389	2365	1341	317	64829	63805	62781	61757	60733	59709	58685	57661	56637	55613	54589	53565	52541	51517	50493	49469	48445	47421	46397	45373	44349	43325	42301	41277	40253	39229	38205	37181	36157	35133	34109	33085	32061	31037	30013	28989	27965	26941	25917	24893	23869	22845	21821	20797	19773	18749	17725	16701	15677	14653	13629	12605	11581	10557	9533	8509	7485	6461	5437	4413	3389	2365	1341	317	64829	63805	62781	61757	60733	59709	58685	57661	56637	55613	54589	53565	52541	51517	50493	49469	48445	47421	46397	45373	44349	43325	42301	41277	40253	39229	38205	37181	36157	35133	34109	33085	32061	31037	30013	28989	27965	26941	25917	24893	23869	22845	21821	20797	19773	18749	17725	16701	15677	14653	13629	12605	11581	10557	9533	8509	7485	6461	5437	4413	3389	2365	1341	317
318.0000	64830	63806	62782	61758	60734	59710	58686	57662	56638	55614	54590	53566	52542	51518	50494	49470	48446	47422	46398	45374	44350	43326	42302	41278	40254	39230	38206	37182	36158	35134	34110	33086	32062	31038	30014	28990	27966	26942	25918	24894	23870	22846	21822	20798	19774	18750	17726	16702	15678	14654	13630	12606	11582	10558	9534	8510	7486	6462	5438	4414	3390	2366	1342	318	64830	63806	62782	61758	60734	59710	58686	57662	56638	55614	54590	53566	52542	51518	50494	49470	48446	47422	46398	45374	44350	43326	42302	41278	40254	39230	38206	37182	36158	35134	34110	33086	32062	31038	30014	28990	27966	26942	25918	24894	23870	22846	21822	20798	19774	18750	17726	16702	15678	14654	13630	12606	11582	10558	9534	8510	7486	6462	5438	4414	3390	2366	1342	318	64830	63806	62782	61758	60734	59710	58686	57662	56638	55614	54590	53566	52542	51518	50494	49470	48446	47422	46398	45374	44350	43326	42302	41278	40254	39230	38206	37182	36158	35134	34110	33086	32062	31038	30014	28990	27966	26942	25918	24894	23870	22846	21822	20798	19774	18750	17726	16702	15678	14654	13630	12606	11582	10558	9534	8510	7486	6462	5438	4414	3390	2366	1342	318	64830	63806	62782	61758	60734	59710	58686	57662	56638	55614	54590	53566	52542	51518	50494	49470	48446	47422	46398	45374	44350	43326	42302	41278	40254	39230	38206	37182	36158	35134	34110	33086	32062	31038	30014	28990	27966	26942	25918	24894	23870	22846	21822	20798	19774	18750	17726	16702	15678	14654	13630	12606	11582	10558	9534	8510	7486	6462	5438	4414	3390	2366	1342	318
319.0000	64831	63807	62783	61759	60735	59711	58687	57663	56639	55615	54591	53567	52543	51519	50495	49471	48447	47423	46399	45375	44351	43327	42303	41279	40255	39231	38207	37183	36159	35135	34111	33087	32063	31039	30015	28991	27967	26943	25919	24895	23871	22847	21823	20799	19775	18751	17727	16703	15679	14655	13631	12607	11583	10559	9535	8511	7487	6463	5439	4415	3391	2367	1343	319	64831	63807	62783	61759	60735	59711	58687	57663	56639	55615	54591	53567	52543	51519	50495	49471	48447	47423	46399	45375	44351	43327	42303	41279	40255	39231	38207	37183	36159	35135	34111	33087	32063	31039	30015	28991	27967	26943	25919	24895	23871	22847	21823	20799	19775	18751	17727	16703	15679	14655	13631	12607	11583	10559	9535	8511	7487	6463	5439	4415	3391	2367	1343	319	64831	63807	62783	61759	60735	59711	58687	57663	56639	55615	54591	53567	52543	51519	50495	49471	48447	47423	46399	45375	44351	43327	42303	41279	40255	39231	38207	37183	36159	35135	34111	33087	32063	31039	30015	28991	27967	26943	25919	24895	23871	22847	21823	20799	19775	18751	17727	16703	15679	14655	13631	12607	11583	10559	9535	8511	7487	6463	5439	4415	3391	2367	1343	319	64831	63807	62783	61759	60735	59711	58687	57663	56639	55615	54591	53567	52543	51519	50495	49471	48447	47423	46399	45375	44351	43327	42303	41279	40255	39231	38207	37183	36159	35135	34111	33087	32063	31039	30015	28991	27967	26943	25919	24895	23871	22847	21823	20799	19775	18751	17727	16703	15679	14655	13631	12607	11583	10559	9535	8511	7487	6463	5439	4415	3391	2367	1343	319
320.0000	64832	63808	62784	61760	60736	59712	58688	57664	56640	55616	54592	53568	52544	51520	50496	49472	48448	47424	46400	45376	44352	43328	42304	41280	40256	39232	38208	37184	36160	35136	34112	33088	32064	31040	30016	28992	27968	26944	25920	24896	23872	22848	21824	20800	19776	18752	17728	16704	15680	14656	13632	12608	11584	10560	9536	8512	7488	6464	5440	4416	3392	2368	1344	320	64832	63808	62784	61760	60736	59712	58688	57664	56640	55616	54592	53568	52544	51520	50496	49472	48448	47424	46400	45376	44352	43328	42304	41280	40256	39232	38208	37184	36160	35136	34112	33088	32064	31040	30016	28992	27968	26944	25920	24896	23872	22848	21824	20800	19776	18752	17728	16704	15680	14656	13632	12608	11584	10560	9536	8512	7488	6464	5440	4416	3392	2368	1344	320	64832	63808	62784	61760	60736	59712	58688	57664	56640	55616	54592	53568	52544	51520	50496	49472	48448	47424	46400	45376	44352	43328	42304	41280	40256	39232	38208	37184	36160	35136	34112	33088	32064	31040	30016	28992	27968	26944	25920	24896	23872	22848	21824	20800	19776	18752	17728	16704	15680	14656	13632	12608	11584	10560	9536	8512	7488	6464	5440	4416	3392	2368	1344	320	64832	63808	62784	61760	60736	59712	58688	57664	56640	55616	54592	53568	52544	51520	50496	49472	48448	47424	46400	45376	44352	43328	42304	41280	40256	39232	38208	37184	36160	35136	34112	33088	32064	31040	30016	28992	27968	26944	25920	24896	23872	22848	21824	20800	19776	18752	17728	16704	15680	14656	13632	12608	11584	10560	9536	8512	7488	6464	5440	4416	3392	2368	1344	320
